"filename", "language", "XML", "Properties", "HTML", "Ini", "JSON", "C#", "UnityShader", "Ink", "Markdown", "comment", "blank", "total"
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\RBPackageSettings.cs", "C#", 0, 0, 0, 0, 0, 7, 0, 0, 0, 23, 1, 31
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\AssetCache.cs", "C#", 0, 0, 0, 0, 0, 56, 0, 0, 0, 42, 10, 108
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\AssetPostprocessorEvents.cs", "C#", 0, 0, 0, 0, 0, 12, 0, 0, 0, 28, 3, 43
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\AssetPostprocessorEventsDispatcher.cs", "C#", 0, 0, 0, 0, 0, 11, 0, 0, 0, 27, 2, 40
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\BulkRenamePreview.cs", "C#", 0, 0, 0, 0, 0, 131, 0, 0, 0, 70, 22, 223
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\BulkRenamer.cs", "C#", 0, 0, 0, 0, 0, 245, 0, 0, 0, 66, 42, 353
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\Diff.cs", "C#", 0, 0, 0, 0, 0, 48, 0, 0, 0, 53, 11, 112
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\DiffOperation.cs", "C#", 0, 0, 0, 0, 0, 9, 0, 0, 0, 34, 3, 46
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\ObjectNameDelta.cs", "C#", 0, 0, 0, 0, 0, 18, 0, 0, 0, 42, 6, 66
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\RenameOperationSequence.cs", "C#", 0, 0, 0, 0, 0, 226, 0, 0, 0, 121, 49, 396
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\RenamePreview.cs", "C#", 0, 0, 0, 0, 0, 74, 0, 0, 0, 60, 14, 148
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\RenameResult.cs", "C#", 0, 0, 0, 0, 0, 188, 0, 0, 0, 100, 34, 322
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\RenameResultSequence.cs", "C#", 0, 0, 0, 0, 0, 57, 0, 0, 0, 51, 10, 118
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\RenameSequencePreset.cs", "C#", 0, 0, 0, 0, 0, 74, 0, 0, 0, 23, 16, 113
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Renaming\SpritesheetRenamer.cs", "C#", 0, 0, 0, 0, 0, 124, 0, 0, 0, 49, 25, 198
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Resources\MulliganLanguages\en.json", "JSON", 0, 0, 0, 0, 679, 0, 0, 0, 0, 0, 0, 679
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Resources\MulliganLanguages\es.json", "JSON", 0, 0, 0, 0, 679, 0, 0, 0, 0, 0, 1, 680
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Resources\MulliganLanguages\pt.json", "JSON", 0, 0, 0, 0, 679, 0, 0, 0, 0, 0, 0, 679
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Resources\MulliganLanguages\zh_CN.json", "JSON", 0, 0, 0, 0, 679, 0, 0, 0, 0, 0, 1, 680
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Undo\AssetRenameUndoMoment.cs", "C#", 0, 0, 0, 0, 0, 64, 0, 0, 0, 41, 13, 118
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\Editor\Undo\AssetRenameUndoer.cs", "C#", 0, 0, 0, 0, 0, 53, 0, 0, 0, 35, 12, 100
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 31, 113
"c:\Users\mattr\Isometric Alpha\Assets\RedBlueGames\MulliganRenamer\package.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\1SlaveShack\Dialogue\Balint.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 535, 0, 0, 255, 790
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\1SlaveShack\Dialogue\Balint.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\1SlaveShack\Dialogue\Seb.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 53, 142
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\1SlaveShack\Dialogue\Seb.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\Garcha\Garcha.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 48, 126
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\Garcha\Garcha.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\IntroDialogue\IntroDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 568, 0, 0, 372, 940
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\IntroDialogue\IntroDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\KastorDuringRevolution.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 66, 157
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\KastorDuringRevolution.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\urosDuringRevolt.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 65, 150
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\2SlaveShack\Dialogue\urosDuringRevolt.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\3SlaveShack\Dialogue\Andras.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 9, 24
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\3SlaveShack\Dialogue\Andras.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\3SlaveShack\Dialogue\Janos.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 478, 0, 0, 207, 685
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\3SlaveShack\Dialogue\Janos.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\4SlaveShack\Dialogue\KastorPlan.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 1568, 0, 0, 703, 2271
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\4SlaveShack\Dialogue\KastorPlan.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\5SlaveShack\Dialogue\Ervin.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 86, 341
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\5SlaveShack\Dialogue\Ervin.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\5SlaveShack\Dialogue\WallPatchJobCampSEThree.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 69, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\5SlaveShack\Dialogue\WallPatchJobCampSEThree.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\6SlaveShack\Dialogue\Thatch.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 274, 0, 0, 125, 399
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\6SlaveShack\Dialogue\Thatch.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\6SlaveShack\Dialogue\WallPatchJobCampSEOne.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 69, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\6SlaveShack\Dialogue\WallPatchJobCampSEOne.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\6SlaveShack\Dialogue\WallPatchJobCampSETwo.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 69, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\6SlaveShack\Dialogue\WallPatchJobCampSETwo.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\7SlaveShack\Dialogue\Clay.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 360, 0, 0, 141, 501
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\7SlaveShack\Dialogue\Clay.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\BookshelvesWithHiddenPassage.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 67, 159
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\BookshelvesWithHiddenPassage.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\DiningRoomDoors.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 65, 145
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\DiningRoomDoors.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\LoyalImre.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 68, 164
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\LoyalImre.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\MRSecretDoor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 67, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\MRSecretDoor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\Manse Gate Inside.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 15, 50
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_1\Dialogue\Manse Gate Inside.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_2\Dialogue\Director\DirectorCombatConvo.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 119, 298
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_2\Dialogue\Director\DirectorCombatConvo.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_2\Dialogue\OfficeDoor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 72, 167
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_2\Dialogue\OfficeDoor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_2\Dialogue\OfficeSecretDoor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 69, 169
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Manse_Floor_2\Dialogue\OfficeSecretDoor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MessHall\Dialogue\KendeTheCook.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 99, 286
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MessHall\Dialogue\KendeTheCook.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Interactable Terrain\1a\WallThatIsADoor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 70, 165
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Interactable Terrain\1a\WallThatIsADoor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Interactable Terrain\7b\WallThatIsADoor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 67, 158
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Interactable Terrain\7b\WallThatIsADoor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Interactable Terrain\SecretDoorNote.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 66, 154
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Interactable Terrain\SecretDoorNote.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Level 3 Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 65, 145
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Level 3 Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Liftable Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 71, 167
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Liftable Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Mine Armory Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 71, 167
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Mine Armory Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Movable Barrel.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 65, 145
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Movable Barrel.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Portcullis Controls.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 74, 179
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Portcullis Controls.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Puzzle Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 60, 138
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_2\Dialogue\Puzzle Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardPazmanDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 84, 189
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardPazmanDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardRekaDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 84, 186
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardRekaDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardViragDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 84, 186
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardViragDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardsCrate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 344, 0, 0, 184, 528
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\GuardsCrate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\Old\GuardPazmanDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 84, 189
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\Old\GuardPazmanDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\Old\GuardsCrate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 123, 312
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Guards\Old\GuardsCrate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Liftable Gate - 2b.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 71, 167
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Liftable Gate - 2b.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\CarterDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 67, 159
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\CarterDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\GuardMarcosDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 67, 200
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\GuardMarcosDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\MinersCrate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 361, 0, 0, 149, 510
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\MinersCrate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\NandorDialogue.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 69, 161
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Miners\NandorDialogue.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\PocketRubble.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 546, 0, 0, 286, 832
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\PocketRubble.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Puzzle Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 60, 138
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\Puzzle Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\WallThatIsADoor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 67, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\MineLvl_3\Dialogue\WallThatIsADoor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Pit\Dialogue\Broglin.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 48, 147
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Pit\Dialogue\Broglin.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Pit\Dialogue\Pit Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 66, 159
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Pit\Dialogue\Pit Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\BarricadeGuards\BarricadeGuards1-2.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 13, 47
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\BarricadeGuards\BarricadeGuards1-2.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\BarricadeGuards\BarricadeGuards3AndUp.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 54, 166
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\BarricadeGuards\BarricadeGuards3AndUp.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\Camp Gate.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 9, 36
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\Camp Gate.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\CampSEPatchJobs\WallPatchJobCampSEOne.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 69, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\CampSEPatchJobs\WallPatchJobCampSEOne.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\CampSEPatchJobs\WallPatchJobCampSEThree.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 69, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\CampSEPatchJobs\WallPatchJobCampSEThree.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\CampSEPatchJobs\WallPatchJobCampSETwo.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 69, 160
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\CampSEPatchJobs\WallPatchJobCampSETwo.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardMuzsa.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 143, 411
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardMuzsa.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardPunishments\Broglin.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 69, 152
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardPunishments\Broglin.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardPunishments\Carter.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 67, 150
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardPunishments\Carter.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardPunishments\ChiefTabor.ink", "Ink", 0, 0, 0, 0, 0, 0, 0, 766, 0, 0, 430, 1196
"c:\Users\mattr\Isometric Alpha\Assets\Scenes\Slave Camp\Dialogue\GuardPunishments\ChiefTabor.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
